,ano,Bandeira,Funcao,Emitidos,Ativos,Transacoes,vl_Transacoes,trimestre
2737,2019,Bandeira própria,Pré-Pago,1,0,13654383,1544628269.71,1
2738,2016,MasterCard,Crédito,9054751,3607957,44009351,4094759526.16,3
2739,2017,MasterCard,Crédito,60780,36057,1348101,495929965.54,2
2740,2017,MasterCard,Crédito,9315903,3564998,43896604,4125721195.89,1
2741,2017,MasterCard,Débito,1136790,568999,13133572,869981135.44,4
2742,2020,MasterCard,Pré-Pago,160237,6298,57256,5834306.88,4
2743,2012,VISA,Débito,1234361,793075,16469240,1260995809.93,2
2744,2013,MasterCard,Débito,2578351,757430,11219650,650430576.37,3
2745,2020,MasterCard,Crédito,16781156,6066893,72436010,7550833966.06,3
2746,2016,VISA,Crédito,1671200,841148,13161396,3581439650.98,2
2747,2015,American Express,Crédito,159274,88340,1959455,1217309246.19,1
2748,2011,Cheque Eletrônico,Débito,2507930,741575,105146,10911460.79,3
2749,2020,American Express,Crédito,22349,16353,446921,227174558.15,4
2750,2023,MasterCard,Pré-Pago,46261525,26604870,1010684817,36469312550.18,1
2751,2023,Elo,Débito,204562242,42501827,929463242,54039769642.77,2
2752,2016,VISA,Débito,1706265,1092688,31418858,2535551612.01,3
2753,2023,Hipercard,Crédito,412,20,3613,2090745.98,1
2754,2015,VISA,Débito,125250275,36972509,536929058,33790192753.81,1
2755,2013,MasterCard,Débito,1068879,473749,6565704,487686076.49,1
2756,2023,MasterCard,Débito,2190915,692544,14482146,940794060.56,3
2757,2021,VISA,Crédito,18648767,11837891,266063619,31636091735.4,3
2758,2017,VISA,Débito,113150141,27550239,557510138,36883879409.99,4
2759,2012,MasterCard,Débito,903515,354083,7071626,503105051.92,4
2760,2012,MasterCard,Crédito,264310,165452,7005554,1249415013.35,1
2761,2023,Elo,Pré-Pago,60965043,5027484,13996134,651764028.55,4
2762,2014,VISA,Débito,132490427,36408683,512237231,31045111422.02,2
2763,2011,Elo,Débito,700017,25220,157310,4814976.23,4
2764,2018,VISA,Crédito,531493,289066,4927814,1415841184.24,4
2765,2019,Elo,Crédito,904,244,1688,270772.94,2
2766,2011,VISA,Débito,10438725,3627208,40469276,2189937873.22,2
2767,2012,American Express,Crédito,183233,86786,1700558,973772436.64,1
2768,2018,MasterCard,Pré-Pago,1023,717,1445,290116.66,1
2769,2016,MasterCard,Pré-Pago,7351,3058,107221,4445998.26,3
2770,2015,MasterCard,Crédito,1042620,525846,7670878,1900614669.0,1
2771,2022,Elo,Crédito,4526101,2670266,50786605,9354226406.57,4
2772,2021,MasterCard,Pré-Pago,68262,29174,124913,74853189.66,1
2773,2014,American Express,Crédito,1788062,989888,20609855,2004650641.25,2
2774,2022,VISA,Pré-Pago,963284,102153,3975189,436510874.54,3
2775,2018,Elo,Débito,53328019,21017457,243638788,13947541445.48,2
2776,2019,Elo,Débito,542876,239382,5318533,629358184.51,2
2777,2022,Elo,Débito,1009315,366055,8409745,1252153290.66,3
2778,2011,MasterCard,Débito,473822,125725,1621341,195084200.5,4
2779,2023,MasterCard,Pré-Pago,2548321,929384,27807808,1849946286.97,1
2780,2015,VISA,Crédito,7483179,5384207,126214133,15646486311.97,3
2781,2013,Outras,Crédito,805902,249938,65326,37666878.35,1
2782,2021,VISA,Débito,1721029,974012,27626140,2434989505.17,1
2783,2019,MasterCard,Crédito,22996692,14707519,278275690,25578298379.14,2
2784,2013,VISA,Crédito,3020662,883858,5616672,527373575.24,2
2785,2014,VISA,Débito,294162,160611,3807498,405830587.81,4
2786,2013,VISA,Crédito,3025232,754592,5823137,570896303.78,3
2787,2015,Bandeira própria,Crédito,691962,186325,1666030,167948770.23,4
2788,2012,MasterCard,Crédito,13351453,8244397,110497970,10621478533.66,2
2789,2023,Elo,Pré-Pago,5657,0,929,60127.89,4
2790,2015,Bandeira própria,Débito,1412512,387004,2400781,145477066.22,2
2791,2016,Diners Club,Crédito,226756,204241,4013240,637408466.26,3
2792,2017,Elo,Crédito,370218,96065,913246,119264356.63,1
2793,2018,VISA,Débito,114765863,28611097,557301224,35555642079.53,1
2794,2017,VISA,Crédito,4141259,452610,6654320,793784715.93,3
2795,2018,VISA,Débito,1712632,1137374,37647824,3005602560.36,2
2796,2022,VISA,Crédito,2559668,1681311,46804094,12443047925.85,4
2797,2015,Elo,Crédito,85978,34510,323174,85375953.91,1
2798,2011,MasterCard,Débito,134718,65100,696584,62615991.3,4
2799,2011,Elo,Débito,43,5,10,53.55,1
2800,2021,VISA,Pré-Pago,834398,102654,2875350,284890310.15,2
2801,2022,Elo,Crédito,4674999,2784213,45325172,7592974343.36,1
2802,2015,MasterCard,Débito,1051204,497055,10041866,821641760.97,4
2803,2017,Elo,Crédito,542943,191676,2509072,231536207.87,3
2804,2012,VISA,Débito,134476423,35137240,439221300,24454826053.17,1
2805,2022,Elo,Crédito,7470415,3038859,55433731,6601193978.48,1
2806,2018,VISA,Pré-Pago,1531824,176073,934424,668220117.94,4
2807,2017,VISA,Crédito,966375,668247,13087627,2983713554.38,2
2808,2016,Bandeira própria,Débito,1546724,441627,2973581,186460750.53,1
2809,2023,VISA,Crédito,585757,340098,5291200,2138797090.52,1
2810,2022,MasterCard,Débito,480915,354321,10815514,840109842.01,3
2811,2018,MasterCard,Débito,995184,548261,12014324,767655312.62,2
2812,2022,American Express,Crédito,416918,320997,8826903,1567568858.63,3
2813,2023,VISA,Débito,13681962,7923130,213432302,13829925352.27,1
2814,2017,Outras,Débito,3261089,1408258,30465857,2505402873.09,1
2815,2023,VISA,Pré-Pago,41263403,13088613,137145628,6953408018.16,4
2816,2021,VISA,Crédito,24811384,10931884,173268132,15485297868.69,1
2817,2022,Elo,Débito,43552033,16693896,414988527,25657831419.05,1
2818,2022,American Express,Crédito,218,201,12811,13916127.9,4
2819,2011,MasterCard,Débito,100771269,35435864,375236369,21444172758.71,4
2820,2016,Elo,Débito,40550299,14212768,132463683,7504118595.69,2
2821,2016,American Express,Crédito,153567,87692,2491918,1369697993.27,2
2822,2021,VISA,Pré-Pago,11051335,2848439,59734433,2792045149.99,3
2823,2011,MasterCard,Crédito,248439,158374,6483778,1137028146.32,4
2824,2023,VISA,Crédito,39923712,19635405,306234061,35026256828.0,1
2825,2011,MasterCard,Débito,892498,408111,6266528,398087088.04,3
2826,2019,MasterCard,Crédito,2042982,1619626,125711082,23122204138.5,4
2827,2015,Elo,Débito,36180489,11288313,110584452,6383535566.9,3
2828,2023,Elo,Crédito,21534,8793,96665,109106541.79,4
2829,2018,Outras,Crédito,1212737,362711,2311697,288080765.13,2
2830,2013,VISA,Crédito,4950362,3286476,119603807,15961591355.26,4
2831,2023,VISA,Pré-Pago,36487948,12013722,131733058,6192024177.06,2
2832,2019,Elo,Crédito,9,6,59,2896.3,1
2833,2019,Elo,Pré-Pago,4275153,2206113,18387707,733367406.32,4
2834,2021,VISA,Crédito,569255,248610,2873682,894725884.62,1
2835,2017,Bandeira própria,Débito,1642153,480062,4172024,272174486.99,4
2836,2015,American Express,Crédito,16,0,469,18275.52,4
2837,2018,MasterCard,Débito,207559,116633,1941271,187986734.75,3
2838,2018,MasterCard,Crédito,109924,73588,2235189,811596844.5,2
2839,2018,American Express,Crédito,491859,399085,4260778,855588197.47,4
2840,2012,VISA,Crédito,4169692,2746273,91153245,11503106535.37,2
2841,2020,Outras,Débito,3506872,1876953,42289893,3486382627.64,1
2842,2011,MasterCard,Débito,949074,425807,6102157,458775232.89,4
2843,2019,MasterCard,Pré-Pago,329137,107462,760476,31494133.29,1
2844,2015,VISA,Débito,1498626,831017,21820721,1717132726.7,4
2845,2014,MasterCard,Crédito,5613955,3638329,129017761,13347777391.62,2
2846,2018,VISA,Débito,1250042,832003,25389211,1858083509.13,3
2847,2015,American Express,Crédito,1513274,915059,21530165,2101922989.25,1
2848,2019,MasterCard,Crédito,23520669,14957663,295541989,27257051103.84,3
2849,2022,VISA,Crédito,10204781,3213760,38790860,4150083502.21,2
2850,2022,Elo,Débito,157506908,26745167,514497917,30666486551.87,4
2851,2023,VISA,Pré-Pago,13292298,3411797,60316947,3187764216.22,2
2852,2015,Diners Club,Crédito,10,6,71,21602.08,2
2853,2022,VISA,Débito,708720,385910,12567097,1307475849.87,4
2854,2016,Outras,Crédito,1042342,319267,2961853,481177223.9,4
2855,2017,MasterCard,Débito,202848,112755,1837723,183521891.46,1
2856,2022,MasterCard,Débito,801738,257516,3737075,176837381.78,2
2857,2015,MasterCard,Débito,2026758,728413,12012633,739074164.12,2
2858,2020,Elo,Crédito,5456661,2701076,33866889,3938783451.74,2
2859,2021,Bandeira própria,Pré-Pago,534055,419331,639342163,1359928181.06,1
2860,2011,Hipercard,Crédito,9007730,5300513,53801257,5472772753.1,2
2861,2020,MasterCard,Pré-Pago,7,3,11,431.55,1
2862,2021,MasterCard,Crédito,143166,77652,2622156,926245749.78,3
2863,2023,Elo,Débito,668149,563231,2310800,134447653.59,3
2864,2018,Outras,Crédito,270381,37722,32257,26477372.11,1
2865,2018,MasterCard,Pré-Pago,81336,75346,64307,14428598.99,3
2866,2018,VISA,Crédito,829755,637726,49498400,8403245002.44,4
2867,2020,VISA,Pré-Pago,2853824,441923,2353099,1190778300.17,4
2868,2021,MasterCard,Débito,630093,184003,2727605,131139633.72,4
2869,2012,VISA,Débito,1224066,712789,12754196,905677907.48,2
2870,2019,Elo,Crédito,4532668,2462719,61802545,5295953495.91,4
2871,2022,Bandeira própria,Débito,27839,8163,136385,10959667.74,3
2872,2019,VISA,Crédito,4351493,459206,8781143,1203752548.02,4
2873,2021,VISA,Débito,1880311,983392,41714744,4054121071.44,4
2874,2017,Elo,Débito,21070944,5574011,114795781,6344096034.15,2
2875,2023,VISA,Crédito,30619010,19664942,424783076,49434200453.58,3
2876,2020,VISA,Débito,338,97,254,55049.5,1
2877,2014,VISA,Crédito,3044088,645830,6079907,628885668.57,2
2878,2013,VISA,Crédito,3027116,996413,5340431,497960512.05,1
2879,2018,Hipercard,Crédito,4902040,3468711,54216750,7041349346.83,1
2880,2013,Elo,Débito,7463152,2188676,11899636,669753509.22,1
2881,2022,Elo,Pré-Pago,51464927,4447200,20816244,958312280.32,4
2882,2020,VISA,Crédito,23376190,14782620,250217775,22962343226.35,1
2883,2014,Bandeira própria,Débito,1533645,360365,2331776,151356689.44,2
2884,2014,VISA,Débito,292281,163425,3417384,342026145.75,3
2885,2018,Elo,Crédito,390018,160236,3193368,649423971.28,4
2886,2013,MasterCard,Crédito,57631,25300,607926,259962254.26,1
2887,2021,MasterCard,Crédito,17909906,6261020,79289476,8031261714.27,1
2888,2022,MasterCard,Pré-Pago,2712176,1295545,14916504,598101970.85,4
2889,2016,MasterCard,Crédito,14770476,9562413,165252805,16490516186.3,4
2890,2018,VISA,Pré-Pago,147693,143896,448340,104149247.62,1
2891,2021,VISA,Crédito,28000592,15401756,256533671,26785851542.36,2
2892,2017,MasterCard,Crédito,1067278,843533,57211470,11410355031.03,4
2893,2014,American Express,Crédito,1825603,1019002,21155362,2081809280.61,1
2894,2019,MasterCard,Débito,111688787,42415456,1045447980,61660473989.71,1
2895,2017,Elo,Débito,319956,141527,2983542,375528909.69,4
2896,2016,Outras,Crédito,967750,207742,94356,67698971.0,2
2897,2016,VISA,Crédito,5706117,3944872,151568307,19141092039.23,2
2898,2018,MasterCard,Débito,243644,73520,1353934,175177471.22,1
2899,2014,VISA,Débito,1382940,602837,9685418,1110110638.29,1
2900,2022,Bandeira própria,Pré-Pago,728188,728187,524274375,1356601361.6,1
2901,2013,Elo,Débito,10835233,3713548,27878142,1595954118.07,3
2902,2022,VISA,Pré-Pago,1045698,105893,3798868,424663799.18,4
2903,2021,Elo,Crédito,35706,32292,1192657,230789941.4,2
2904,2019,Elo,Débito,26252927,8163636,205917823,10977143734.05,1
2905,2015,MasterCard,Crédito,15943775,9937085,144033120,14157548123.47,2
2906,2023,VISA,Pré-Pago,13797267,1968349,54762997,3325891311.99,1
2907,2019,MasterCard,Crédito,5780048,4542494,192777678,23645589321.7,2
2908,2011,VISA,Crédito,2424689,1120475,7632485,667173172.5,3
2909,2023,Elo,Crédito,3828873,2367964,69084670,7852445274.39,3
2910,2019,VISA,Crédito,1184949,732840,19744931,4398673443.66,3
2911,2020,Elo,Débito,1183,310,4042,254973.63,3
2912,2017,VISA,Crédito,4727063,3516530,163819046,20885333272.82,4
2913,2017,Bandeira própria,Pré-Pago,59581,16543,32527,2144208.36,4
2914,2018,American Express,Crédito,1094851,849371,4485769,560084649.94,4
2915,2020,VISA,Crédito,1496309,1126696,74400160,14582867135.27,4
2916,2023,Outras,Débito,3534435,1686339,43651927,4243020289.55,4
2917,2016,VISA,Crédito,25439474,12789075,150104221,12650625763.02,3
2918,2015,Elo,Crédito,299177,177004,1247802,86037772.39,3
2919,2022,MasterCard,Pré-Pago,5199158,2908389,72633366,3560856482.96,2
2920,2022,VISA,Débito,1857819,1108246,40943249,3801196501.06,2
2921,2011,MasterCard,Crédito,35863123,18651104,136729823,11823511869.05,2
2922,2018,MasterCard,Débito,109269094,39917206,921521626,53729255406.36,3
2923,2014,Elo,Débito,4631378,1304777,12159163,645758548.09,1
2924,2016,MasterCard,Crédito,598205,453531,24748661,4793001876.48,1
2925,2020,MasterCard,Crédito,27258495,15770632,224574055,23783179564.75,2
2926,2021,MasterCard,Débito,627838,420879,10674311,831442635.89,3
2927,2017,VISA,Débito,328022,190557,4682499,474326375.0,3
2928,2023,Outras,Crédito,97834,81501,38129,14120840.05,2
2929,2014,Cheque Eletrônico,Débito,563331,398115,1610,817238.82,4
2930,2019,MasterCard,Débito,5874825,1513164,28944572,1465258641.19,4
2931,2022,Hipercard,Crédito,4597549,4309559,74493560,12223353997.07,4
2932,2016,VISA,Pré-Pago,1289517,122939,201878,286291018.6,4
2933,2019,MasterCard,Débito,963426,514294,12150961,771993212.33,2
2934,2022,MasterCard,Débito,278,151,108071,10655952.54,4
2935,2019,American Express,Crédito,22596,16475,523207,226263933.53,1
2936,2021,VISA,Débito,639171,319451,10906614,1197767263.73,4
2937,2012,American Express,Crédito,748,344,55316,5476246.3,3
2938,2020,MasterCard,Débito,851704,411443,5275197,514766768.61,2
2939,2017,Diners Club,Crédito,106,60,780,152100.96,3
2940,2019,Elo,Crédito,8230,4846,101717,26639492.12,4
2941,2020,Elo,Débito,206169023,120256084,1052717581,91186778533.76,3
2942,2013,VISA,Crédito,518868,238900,4035610,1551594061.72,4
2943,2018,MasterCard,Pré-Pago,95383,26752,316596,19187487.66,4
2944,2013,Elo,Débito,1896065,104719,1786334,80037275.56,1
2945,2016,MasterCard,Débito,519886,249242,6955631,543373558.68,4
2946,2023,MasterCard,Débito,42953665,15331024,439806327,28919045190.73,2
2947,2023,American Express,Crédito,359376,276781,8204234,1421788132.74,2
2948,2018,MasterCard,Débito,982850,531604,13789713,918136785.17,4
2949,2019,VISA,Débito,102657763,28575179,609599002,41160815104.15,4
2950,2019,Elo,Crédito,25013,14662,28014,106753368.55,2
2951,2023,Elo,Crédito,22925,9621,94104,105979859.46,2
2952,2014,VISA,Crédito,564859,260812,3984491,1428192213.05,4
2953,2018,VISA,Débito,4921765,2682374,56535603,3642728684.87,2
2954,2021,VISA,Crédito,24227093,11160584,182972946,16401712155.44,2
2955,2015,Elo,Crédito,158014,52092,456429,165571304.69,2
2956,2014,MasterCard,Crédito,35078605,14037694,160902593,15209620567.45,3
2957,2023,MasterCard,Crédito,122414631,67616168,1393233377,130726539909.19,3
2958,2022,Outras,Crédito,223571,176005,63065,18605657.0,1
2959,2018,Elo,Crédito,1570499,701832,12604465,1402423822.66,4
2960,2013,VISA,Crédito,476409,333494,19573148,3179178407.56,1
2961,2019,VISA,Débito,1108914,501392,13916242,1902664350.64,2
2962,2019,VISA,Crédito,7285044,5159802,177057575,20575035471.88,3
2963,2022,VISA,Pré-Pago,3967,2139,39795,5130217.93,1
2964,2021,MasterCard,Crédito,29173399,10431640,160172582,18021267018.22,2
2965,2019,VISA,Crédito,984473,719522,57275979,9560911456.32,3
2966,2018,American Express,Crédito,23321,17110,2772088,1549556618.38,4
2967,2023,Elo,Crédito,5205067,1732554,34073734,5103629284.3,1
2968,2022,Bandeira própria,Débito,28189,1611,39617,5789783.22,2
2969,2021,American Express,Crédito,462323,352629,11856428,3520048325.43,4
2970,2018,VISA,Crédito,729671,544334,41337203,6792082533.58,2
2971,2023,VISA,Débito,11760649,6130344,165764109,9270150271.9,2
2972,2020,Outras,Crédito,249650,185078,176871,36262620.84,4
2973,2017,Elo,Pré-Pago,997167,997167,4833508,196849777.49,3
2974,2016,MasterCard,Débito,1862609,688849,12309612,782276262.9,1
2975,2011,VISA,Crédito,6963176,4609735,88898651,10782385290.41,2
2976,2016,Outras,Crédito,937268,298188,2784825,457469928.65,3
2977,2013,VISA,Crédito,29696929,15315148,162487029,12245111959.57,2
2978,2012,MasterCard,Crédito,7959186,4673170,80447407,10065864373.24,3
2979,2020,Elo,Pré-Pago,6036249,2786043,15097112,676909125.41,2
2980,2023,Bandeira própria,Crédito,25725,13236,2380119,671299451.27,4
2981,2018,Elo,Débito,444409,188239,4123757,507444636.5,3
2982,2021,Elo,Crédito,74163,60889,1432365,256696202.69,1
2983,2012,Outras,Crédito,664461,200154,59471,32133088.58,3
2984,2012,Bandeira própria,Débito,1355951,315708,1513283,83723646.47,1
2985,2023,Elo,Débito,693487,576093,2487473,148953663.48,4
2986,2015,Elo,Crédito,12718,6869,5189,99580398.66,3
2987,2019,MasterCard,Crédito,39544823,13240917,210671093,22034993174.73,4
2988,2020,VISA,Pré-Pago,2192,1328,21720,2252168.91,3
2989,2014,Diners Club,Crédito,9,6,90,16273.53,4
2990,2023,MasterCard,Débito,2014980,678542,13774008,937321728.6,1
2991,2011,American Express,Crédito,154533,13710,209790,36239156.33,4
2992,2011,MasterCard,Débito,90006506,31098588,351084510,18481728137.75,3
2993,2022,VISA,Débito,4028332,1290118,38435423,3148117479.05,2
2994,2021,VISA,Débito,615164,319925,9344017,1008930504.29,3
2995,2023,Elo,Pré-Pago,4453,0,1045,67780.13,2
2996,2015,Cheque Eletrônico,Débito,543861,370916,1266,642693.87,1
2997,2023,VISA,Pré-Pago,81029,24497,152070,15296284.42,4
2998,2021,Elo,Crédito,2916907,1191513,20911812,2596704268.54,2
2999,2019,Elo,Pré-Pago,3368152,1929857,15137442,573480267.56,3
3000,2020,Outras,Crédito,13292,5955,43870,6888501.44,2
3001,2016,MasterCard,Débito,678874,292098,6504084,482169337.05,2
3002,2023,Elo,Débito,1113512,391947,8893914,1205386741.05,2
3003,2023,MasterCard,Débito,37165278,22240828,319930213,10395047760.1,1
3004,2015,VISA,Débito,1643238,1012852,29932818,2549195593.7,4
3005,2023,Hipercard,Crédito,402,17,96,11612.0,2
3006,2021,VISA,Pré-Pago,2783,1689,32658,3770219.42,1
3007,2020,VISA,Crédito,5525015,3825304,128539206,17999113782.46,2
3008,2022,MasterCard,Crédito,173153,107493,4272351,2132335621.89,4
3009,2016,VISA,Crédito,3083651,537911,6416565,728369851.14,1
3010,2013,VISA,Débito,1485740,892290,19394495,1495960489.94,1
3011,2013,American Express,Crédito,176117,38389,800230,149903797.96,1
3012,2012,VISA,Crédito,2160761,1209844,6792430,636595362.41,1
3013,2019,MasterCard,Débito,2971341,830085,22604012,1123904123.08,3
3014,2019,MasterCard,Débito,830377,469776,11186860,885568732.31,2
3015,2023,VISA,Pré-Pago,982415,101016,4044890,447884163.26,3
3016,2023,Elo,Crédito,207470,140660,7032403,1388621334.94,2
3017,2020,Bandeira própria,Crédito,15980835,6889162,12800782,2149184876.53,3
3018,2019,MasterCard,Crédito,15612294,5710714,67440961,6041623219.18,1
3019,2015,Elo,Crédito,5039432,1785285,14217176,847129952.55,2
3020,2015,MasterCard,Crédito,35341545,13429304,152717718,14895351218.06,1
3021,2021,Bandeira própria,Crédito,17365456,5117709,13160414,2196960793.25,4
3022,2023,VISA,Crédito,44912271,18287235,273347440,30145404219.74,3
3023,2022,Elo,Crédito,191578,154077,1414666,266656829.47,1
3024,2019,MasterCard,Débito,368478,83870,2150424,187837121.51,2
3025,2015,Bandeira própria,Débito,1473890,382645,2388698,149175598.14,1
3026,2017,MasterCard,Débito,963052,502872,11398250,909636855.88,1
3027,2022,VISA,Pré-Pago,7121255,979402,16371755,1911469858.22,1
3028,2012,VISA,Débito,1392384,822976,17499094,1325438562.97,3
